timestamp_ms,mid_price,spread_ticks,order_latency_ms,fill_ratio,imbalance,micro_vol,pnl_ticks,err_inc,cause,mu_norm,sg_norm,success_window_ms,recovered_within_target,gateway_primary_latency_ms,gateway_secondary_latency_ms,queue_depth_primary,queue_depth_secondary,active_primary
11300,4051.13,1.98,18.88,0.656,-0.351,1.76,-0.504,2,132,3.146,1.467,209,0,24.62,10.64,21.38,15.64,0
11400,4050.83,2.69,17.7,0.346,0.414,0.792,-0.357,2,132,2.951,0.66,388,1,24.63,9.44,20.18,14.92,0
11500,4050.46,1.47,15.29,0.439,-0.0,1.434,0.39,1,2,2.548,1.195,383,0,20.45,9.85,17.97,18.98,0
11600,4050.65,1.31,22.14,0.342,0.026,1.236,-0.47,2,134,3.689,1.03,195,0,29.57,7.35,10.96,5.63,0
11700,4050.99,1.61,15.77,0.572,0.324,1.476,-0.364,2,130,2.628,1.23,425,1,22.43,7.75,9.12,16.3,0
11800,4050.64,1.35,13.62,0.329,0.286,1.598,-0.832,2,6,2.27,1.332,120,0,17.32,2.5,12.9,12.99,0
11900,4050.32,2.22,18.11,0.253,-0.205,1.039,-0.454,1,150,3.018,0.866,211,0,24.44,11.55,22.04,8.07,0
12000,4050.18,1.99,11.35,0.46,0.254,2.284,-0.613,2,134,1.892,1.904,453,0,16.71,4.65,12.66,19.74,0
12100,4050.27,1.67,17.61,0.773,1.0,0.989,-0.086,1,22,2.935,0.824,120,0,24.76,10.23,15.35,15.72,0
12200,4050.29,2.28,24.37,0.458,0.318,1.996,-0.363,2,6,4.062,1.663,120,0,34.66,10.11,15.81,16.06,0
12300,4050.14,1.63,24.8,0.579,0.079,0.617,-0.468,1,6,4.133,0.514,120,0,30.8,12.04,15.56,10.88,0
12400,4050.02,2.69,19.66,0.438,0.517,1.278,-0.513,1,134,3.277,1.065,358,1,26.87,11.49,13.55,8.95,0
12500,4049.9,2.11,19.53,0.257,-0.344,0.964,-0.91,2,132,3.256,0.803,266,0,25.56,6.14,18.89,17.27,0
12600,4049.54,1.72,14.24,0.614,0.604,0.136,0.02,2,148,2.374,0.114,223,1,19.68,5.6,16.24,6.79,0
12700,4049.27,2.26,19.39,0.404,0.06,0.679,-0.364,2,4,3.231,0.566,349,0,26.39,7.95,14.13,12.9,0
12800,4048.87,1.75,15.24,0.614,-0.048,1.327,-0.447,1,128,2.541,1.106,371,1,21.45,9.47,17.6,10.67,0
12900,4048.9,2.38,18.13,0.221,-0.005,1.437,-0.031,3,132,3.021,1.197,152,1,23.62,8.03,9.86,5.26,0
13000,4048.95,2.69,16.24,0.273,0.244,1.378,-0.263,2,134,2.707,1.148,413,0,20.29,9.75,14.51,10.12,0
13100,4048.8,1.97,20.93,0.395,-0.246,0.883,0.021,3,6,3.488,0.736,149,0,27.29,9.69,26.76,9.12,0
13200,4048.54,2.42,17.32,0.144,-0.826,0.587,0.154,1,22,2.886,0.489,250,0,24.17,6.83,13.68,14.8,0
13300,4048.69,2.18,15.7,0.347,-0.175,1.099,-0.364,2,134,2.617,0.916,178,0,22.41,9.88,13.77,10.67,0
13400,4048.7,1.83,15.87,0.327,0.103,1.595,-0.212,3,150,2.645,1.329,166,1,20.78,10.83,5.91,22.17,0
13500,4048.3,2.08,14.97,0.239,-0.888,2.094,-0.162,1,132,2.495,1.745,262,0,21.66,5.02,10.23,16.5,0
13600,4048.38,2.86,24.5,0.523,0.364,1.377,-0.724,2,134,4.083,1.147,369,0,33.57,9.19,22.84,7.24,0
13700,4048.37,3.38,15.51,0.189,0.629,0.897,-0.257,1,6,2.585,0.747,270,0,21.48,9.51,20.22,15.18,0
13800,4048.35,2.18,18.45,0.255,0.235,1.765,-0.309,3,134,3.075,1.471,307,0,24.51,6.08,10.83,14.17,0
13900,4048.16,2.35,17.27,0.775,-0.125,1.16,0.224,2,134,2.878,0.966,134,0,24.85,6.41,23.14,13.17,0
14000,4048.32,1.81,16.2,0.128,-0.707,1.643,-0.685,2,18,2.699,1.369,180,0,20.71,5.93,16.55,13.6,0
14100,4048.21,2.29,12.45,0.298,0.46,1.254,-0.031,2,22,2.075,1.045,217,0,15.83,5.2,13.08,19.01,0
14200,4048.16,1.96,20.64,0.31,0.081,0.672,-0.354,1,144,3.44,0.56,315,0,26.68,7.44,19.06,18.92,0
14300,4048.42,2.3,17.97,0.515,-0.211,1.255,-0.515,2,22,2.995,1.046,225,0,23.4,6.24,8.79,14.0,0
14400,4048.29,1.76,23.26,0.565,-0.045,1.123,-0.073,2,22,3.876,0.936,284,0,31.47,10.13,20.56,10.76,0
14500,4048.07,2.93,19.08,0.517,0.644,0.584,-0.31,1,150,3.18,0.486,267,1,26.19,9.85,26.03,6.25,0
14600,4048.16,2.32,12.64,0.339,0.347,0.976,-0.544,2,18,2.107,0.813,249,1,16.49,3.03,19.13,11.29,0
14700,4047.94,0.98,17.6,0.472,-0.335,1.215,-0.488,1,132,2.934,1.012,152,0,23.92,7.93,18.47,7.88,0
14800,4047.88,2.22,15.57,0.362,-0.267,1.615,-0.033,1,2,2.595,1.346,234,0,21.64,5.06,21.62,9.45,0
14900,4047.6,2.17,21.94,0.35,-0.068,0.908,-0.77,3,134,3.656,0.757,227,0,29.58,9.63,17.32,24.61,0
15000,4047.86,2.29,18.73,0.305,0.161,1.556,-0.111,2,22,3.122,1.297,301,0,26.0,7.89,16.42,16.32,0
15100,4047.82,1.93,14.27,0.667,0.169,1.915,-0.503,2,130,2.378,1.596,269,0,19.46,6.82,14.09,16.8,0
15200,4047.77,1.82,20.46,0.345,0.093,0.601,-0.268,0,16,3.411,0.501,308,0,26.65,6.75,8.54,20.28,0
15300,4047.56,1.67,21.39,0.335,0.082,1.319,-0.021,2,6,3.564,1.099,356,0,28.81,10.54,14.05,9.02,0
15400,4047.39,2.64,15.7,0.284,-0.358,0.611,-0.304,2,6,2.617,0.51,349,0,20.61,9.65,20.47,19.65,0
15500,4047.46,1.88,11.77,0.512,-0.342,1.437,-0.759,1,144,1.962,1.198,286,1,15.62,7.54,17.5,14.71,0
15600,4047.43,2.38,13.19,0.317,0.031,0.589,-0.854,1,6,2.199,0.491,305,0,17.29,8.75,17.37,11.29,0
15700,4047.17,2.37,17.14,0.416,-0.219,0.58,-0.281,2,22,2.857,0.483,358,0,24.56,6.19,12.5,10.77,0
15800,4047.06,1.65,15.43,0.499,0.648,1.566,-0.333,2,132,2.571,1.305,297,1,19.04,4.71,20.67,10.81,0
15900,4046.9,2.84,14.13,0.324,0.372,1.549,0.243,1,150,2.354,1.291,173,0,18.68,5.25,16.43,14.52,0
16000,4046.67,1.4,17.49,0.333,0.483,1.464,-0.748,2,18,2.916,1.22,277,1,23.09,9.16,11.62,14.75,0
16100,4046.53,1.7,16.24,0.538,-0.56,1.233,-0.474,2,146,2.706,1.028,370,0,22.67,10.31,17.81,18.38,0
16200,4046.67,2.08,15.66,0.329,-0.374,1.202,-0.504,3,134,2.611,1.002,330,0,20.35,7.83,10.56,8.67,0
16300,4046.87,1.86,22.77,0.735,-0.402,1.906,-0.116,2,128,3.794,1.589,461,0,31.42,9.15,11.2,15.36,0
16400,4046.5,3.52,18.5,0.922,-0.033,1.029,0.193,2,22,3.083,0.858,343,0,24.34,7.29,11.88,13.14,0
16500,4046.16,2.05,21.51,0.355,0.547,1.44,-0.035,2,134,3.585,1.2,282,0,27.35,9.34,16.96,8.49,0
16600,4046.11,2.0,21.46,0.373,0.207,0.94,-1.129,0,134,3.577,0.783,374,0,28.9,9.97,13.94,24.57,0
16700,4046.29,2.4,18.02,0.227,0.448,1.044,-0.572,1,6,3.003,0.87,257,1,24.9,8.14,21.1,13.42,0
16800,4045.9,0.82,18.32,0.505,0.054,1.537,-0.188,2,22,3.053,1.281,411,0,27.27,8.24,13.19,10.62,0
16900,4045.93,2.39,21.39,0.202,0.505,0.983,-0.087,2,150,3.564,0.819,275,0,32.27,8.24,18.7,17.24,0
17000,4046.14,2.26,17.41,0.248,0.405,1.516,-0.714,1,2,2.902,1.264,306,0,21.85,7.4,15.77,16.46,0
17100,4046.11,1.61,16.63,0.467,-0.059,1.365,-0.895,2,134,2.772,1.137,252,1,21.73,5.29,12.17,17.7,0
17200,4046.12,1.63,19.22,0.216,0.511,1.592,-0.272,1,146,3.203,1.327,244,0,24.79,12.01,14.9,14.75,0
17300,4046.24,2.22,15.92,0.194,-0.078,1.23,0.055,1,22,2.654,1.025,296,1,20.77,6.55,11.25,5.78,0
17400,4046.75,2.28,19.52,0.255,0.706,0.543,-0.275,2,150,3.254,0.453,284,0,25.66,10.62,14.47,17.94,0
17500,4047.03,2.52,12.2,0.628,-0.006,1.781,0.345,1,18,2.034,1.484,171,0,16.6,5.78,14.82,11.41,0
17600,4046.88,2.35,18.63,0.443,0.352,0.663,-0.521,1,132,3.105,0.552,220,0,23.29,11.19,13.11,18.19,0
17700,4046.92,2.46,18.39,0.246,0.288,1.373,0.008,2,130,3.065,1.144,228,0,23.14,4.62,8.92,9.5,0
17800,4046.81,2.6,13.01,0.18,-0.441,0.811,0.09,2,22,2.168,0.676,125,0,17.84,5.51,16.21,10.62,0
17900,4046.76,1.7,21.78,0.46,0.027,1.009,0.045,2,2,3.63,0.841,348,0,29.27,9.5,15.4,8.08,0
18000,4046.5,2.13,21.36,0.193,0.266,1.742,0.045,3,128,3.56,1.451,273,0,29.27,6.12,20.26,18.55,0
18100,4046.75,2.02,19.05,0.295,0.626,1.439,-0.193,2,146,3.175,1.199,247,1,23.79,5.69,13.46,11.96,0
18200,4046.83,2.12,20.14,0.642,-0.704,0.965,-0.1,2,18,3.357,0.804,300,0,28.11,9.95,11.2,14.19,0
18300,4046.79,1.67,19.5,0.657,-0.61,1.2,0.435,0,146,3.249,1.0,353,1,26.06,7.19,12.8,14.81,0
18400,4046.77,2.88,16.4,0.418,0.031,1.451,-0.543,2,4,2.733,1.209,120,0,23.11,7.03,8.87,7.85,0
18500,4046.84,1.73,20.01,0.128,-0.204,0.953,0.044,2,6,3.336,0.794,249,1,27.04,10.0,13.31,7.29,0
18600,4047.0,2.1,15.7,0.685,0.443,1.579,-0.223,1,150,2.616,1.316,234,0,22.56,8.27,15.86,17.29,0
18700,4047.23,2.42,23.42,0.473,-1.0,1.48,-0.201,2,18,3.903,1.233,199,0,33.1,11.88,7.52,10.28,0
18800,4047.35,2.94,14.38,0.442,0.201,1.076,-0.216,2,130,2.397,0.896,186,1,19.18,7.39,16.19,19.9,0
18900,4047.19,2.09,15.4,0.328,-0.245,0.512,-0.632,2,150,2.566,0.427,274,0,22.65,11.1,12.88,20.55,0
19000,4047.15,1.69,19.37,0.52,-0.187,0.811,-0.208,2,134,3.228,0.676,373,0,25.11,10.07,20.34,15.9,0
19100,4046.78,2.52,19.37,0.324,-0.193,1.444,-0.486,3,2,3.229,1.203,342,0,25.13,6.95,18.17,7.08,0
19200,4046.78,1.97,19.15,0.601,-0.138,1.209,0.323,3,130,3.192,1.008,223,0,27.65,11.57,14.85,13.25,0
19300,4046.67,1.79,18.33,0.217,0.07,1.053,-0.423,2,150,3.055,0.878,258,0,25.31,6.82,17.59,16.6,0
19400,4046.72,2.48,18.64,0.079,0.306,0.619,-0.159,2,18,3.106,0.516,308,0,24.94,9.93,15.96,12.03,0
19500,4046.78,1.39,12.83,0.231,-0.327,1.336,-0.203,1,134,2.139,1.114,292,0,15.25,6.27,12.14,20.12,0
19600,4046.93,2.47,18.63,0.212,0.279,0.865,-0.371,2,150,3.104,0.72,261,0,26.24,6.61,16.25,9.03,0
19700,4047.05,2.25,15.47,0.359,0.396,1.804,-0.464,3,146,2.579,1.503,121,0,21.34,7.18,14.31,15.9,0
19800,4047.2,2.34,21.3,0.241,0.173,1.059,-0.618,2,134,3.55,0.882,201,1,29.72,7.98,18.7,16.02,0
19900,4047.06,1.34,20.14,0.323,0.243,2.017,0.078,2,146,3.356,1.681,193,0,26.32,8.09,12.99,13.12,0
20000,4047.09,2.6,17.62,0.418,-0.41,0.448,-0.652,2,18,2.936,0.373,314,0,25.15,8.17,15.4,15.18,0
20100,4046.82,2.53,17.31,0.393,-0.384,1.809,-0.493,2,130,2.885,1.507,274,0,24.22,10.07,8.99,20.16,0
20200,4046.5,1.41,16.25,0.497,-0.037,0.785,-0.618,2,150,2.708,0.654,175,0,22.27,5.36,19.0,22.13,0
20300,4046.73,2.53,13.98,0.343,-0.154,1.595,-0.609,2,2,2.33,1.329,239,1,20.21,4.74,15.12,15.52,0
